"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"","instructions",10,384316,"0.0-11.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":19571.900000095367}]",19572.3000001907,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",11,403644,"0.0-12.0-0.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":19325.400000095367}]",19325.9000000954,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",12,450571,"0.0-12.0-1.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","HAWAII","A,K,H,W,I",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",13,458788,"0.0-12.0-2.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":8213.900000095367}]",8215.59999990463,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",14,481026,"0.0-12.0-3.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","HAWAII","",NA,NA,"",21467.8000001907,8,87,0,91,83,"",NA,"",NA
"","instructions",15,498793,"0.0-12.0-0.1",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":17762.700000286102}]",17763.2000002861,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",16,516197,"0.0-12.0-1.1",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","WRIST","M,W,R,I,S,T",6,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",17,522762,"0.0-12.0-2.1",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":6561.099999904633}]",6563.40000009537,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",18,529340,"0.0-12.0-3.1",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","WRIST","",NA,NA,"",5816.59999990463,17,93,1,1,16,"",NA,"",NA
"","instructions",19,531945,"0.0-12.0-0.2",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":2600.5}]",2601,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",20,596932,"0.0-12.0-1.2",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","SHAKIRA","E,A,M,D,T,S,L,C,P,N,I,G,H,K,R",15,6,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",21,608475,"0.0-12.0-2.2",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":11540.900000095367}]",11542.6000003815,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",22,624450,"0.0-12.0-3.2",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","SHAKIRA","",NA,NA,"",15199.7999997139,23,50,2,47,24,"",NA,"",NA
"","instructions",23,627105,"0.0-12.0-0.3",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":2651.0999999046326}]",2651.69999980927,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",24,676697,"0.0-12.0-1.3",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","FIG","A,E,I,R,S,T,M,N,D,P,L,F,G",13,5,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",25,679215,"0.0-12.0-2.3",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":2515.7999997138977}]",2516.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",26,688461,"0.0-12.0-3.3",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","FIG","",NA,NA,"",8479.5,5,99,3,72,67,"",NA,"",NA
"","instructions",27,699132,"0.0-12.0-0.4",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":10667.400000095367}]",10667.8000001907,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",28,729214,"0.0-12.0-1.4",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","THIRTY FOUR","F,O,U,R,T,H,Y,I",8,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",29,738136,"0.0-12.0-2.4",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":8919.599999904633}]",8920.59999990463,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",30,745582,"0.0-12.0-3.4",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",6679.30000019073,34,39,4,35,1,"",NA,"",NA
"","survey-text",31,768939,"0.0-13.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",23349.0999999046,"{""Q0"":""Thirty four""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thirty four",NA,"",NA
"","survey-multi-choice",32,792089,"0.0-14.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",23148.2999997139,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,"",NA
"","html-slider-response",33,801495,"0.0-15.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",9402.39999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",89,"<p>Overall, how confident were you in your answer to this last question?</p>",89
"","survey-text",34,859689,"0.0-16.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",58187.5,"{""Q0"":""It is a puzzle to identify and know how words are formed.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-text",35,878637,"0.0-17.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"",18946.6999998093,"{""Q0"":""No. Thank you""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",36,889897,"0.0-18.0",NA,220,"155,219,42,246,121,146,4,162,153,198,3,153,75,142,64,14,75,31,214,37,239,219,116,6,108,200,105,254,228,44,157,243",110,"669eec2e4270c76bc184a38e","6674413950b63d47aa726af9","669fc492226fef443bc75e08",1,0,1,"false",1,89,"[{""page_index"":0,""viewing_time"":11258.300000190735}]",11258.9000000954,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
