"","subj_id","word","t"
"231","63d1650b103325686e22e3b7","WRIST",54.0066000000089
"232","63d1650b103325686e22e3b7","HAWAII",64.759099999994
"233","63d1650b103325686e22e3b7","THIRTY FOUR",28.9553999999911
"234","63d1650b103325686e22e3b7","USAIN BOLT",19.441099999994
"235","63d1650b103325686e22e3b7","FIG",18.0623999999911
"236","650b1963cf394af06984d0b9","THUMB",36.416
"237","650b1963cf394af06984d0b9","NECTARINE",20.869
"238","650b1963cf394af06984d0b9","USAIN BOLT",52.986
"239","650b1963cf394af06984d0b9","THIRTY FOUR",26.069
"240","650b1963cf394af06984d0b9","KENTUCKY",32.934
"241","669d2e3514022f35e47da6d8","THUMB",10.661
"242","669d2e3514022f35e47da6d8","SHAKIRA",19.691
"243","669d2e3514022f35e47da6d8","FIG",66.344
"244","669d2e3514022f35e47da6d8","HAWAII",21.522
"245","669d2e3514022f35e47da6d8","THIRTY FOUR",38.25
"246","666e20c484d272cadcc536c9","THUMB",10.662700000003
"247","666e20c484d272cadcc536c9","SHAKIRA",19.700700000003
"248","666e20c484d272cadcc536c9","FIG",66.342400000006
"249","666e20c484d272cadcc536c9","HAWAII",21.519900000006
"250","666e20c484d272cadcc536c9","THIRTY FOUR",38.2541000000089
"251","63e5517cd738b83025348a43","KENTUCKY",18.0262999999523
"252","63e5517cd738b83025348a43","FIG",23.2267000000477
"253","63e5517cd738b83025348a43","THIRTY FOUR",83.3507999999523
"254","63e5517cd738b83025348a43","SHAKIRA",33.2544000000954
"255","63e5517cd738b83025348a43","WRIST",53.062399999857
"256","667f2edfcd7d7ea5954dd47e","KENTUCKY",18.0253999999762
"257","667f2edfcd7d7ea5954dd47e","FIG",23.2216999999881
"258","667f2edfcd7d7ea5954dd47e","THIRTY FOUR",83.3473000000119
"259","667f2edfcd7d7ea5954dd47e","SHAKIRA",33.2566000000238
"260","667f2edfcd7d7ea5954dd47e","WRIST",53.058
"261","640c3e718d10af5614ee82ee","WRIST",50.2563999999762
"262","640c3e718d10af5614ee82ee","USAIN BOLT",41.3185999999642
"263","640c3e718d10af5614ee82ee","NECTARINE",79.6061999999881
"264","640c3e718d10af5614ee82ee","HAWAII",25.2781000000238
"265","640c3e718d10af5614ee82ee","THIRTY FOUR",14.9563000000119
"266","66914ab400af8a7d634121ab","WRIST",50.2488999999762
"267","66914ab400af8a7d634121ab","USAIN BOLT",41.3136999999881
"268","66914ab400af8a7d634121ab","NECTARINE",79.6126000000238
"269","66914ab400af8a7d634121ab","HAWAII",25.2860999999642
"270","66914ab400af8a7d634121ab","THIRTY FOUR",14.963
"271","610cd5f2b38b2d1bffe55477","SHAKIRA",56.414799999997
"272","610cd5f2b38b2d1bffe55477","WRIST",79.9165
"273","610cd5f2b38b2d1bffe55477","FIG",35.7276000000015
"274","610cd5f2b38b2d1bffe55477","KENTUCKY",18.0286000000015
"275","610cd5f2b38b2d1bffe55477","THIRTY FOUR",57.5335
"276","664a4342cfb111168d73bdc6","SHAKIRA",56.4187000000477
"277","664a4342cfb111168d73bdc6","WRIST",79.9235999999046
"278","664a4342cfb111168d73bdc6","FIG",35.718600000143
"279","664a4342cfb111168d73bdc6","KENTUCKY",18.0242999999523
"280","664a4342cfb111168d73bdc6","THIRTY FOUR",57.5205999999046
"281","667c5f1e4bbadc60b6a7284c","FIG",19.309
